"country","year","Y","SE_var","Region","source_cov","source_cov2","cov1","cov2","P_Region"
"Country 65",1997,NA,NA,"Region 4",0,0,0.191331675402286,0.0366078100122456,"Region 4"
"Country 65",1998,NA,NA,"Region 4",0,0,0.19482340520655,0.0379561592162755,"Region 4"
"Country 65",1999,NA,NA,"Region 4",0,0,0.197272551627446,0.0389164596256032,"Region 4"
"Country 65",2000,NA,NA,"Region 4",0,0,0.199635140709444,0.0398541894060794,"Region 4"
"Country 65",2001,NA,NA,"Region 4",0,0,0.20337874519358,0.041362913996515,"Region 4"
"Country 65",2002,NA,NA,"Region 4",0,0,0.207790173729012,0.0431767562983329,"Region 4"
"Country 65",2003,NA,NA,"Region 4",0,0,0.210682756295131,0.0443872238001134,"Region 4"
"Country 65",2004,NA,NA,"Region 4",0,0,0.213604641369121,0.0456269428144307,"Region 4"
"Country 65",2005,NA,NA,"Region 4",0,0,0.21647078257959,0.04685959971062,"Region 4"
"Country 65",2006,NA,NA,"Region 4",0,0,0.219970065657116,0.0483868297851958,"Region 4"
"Country 65",2007,NA,NA,"Region 4",0,0,0.223389404351692,0.0499028259766036,"Region 4"
"Country 65",2008,NA,NA,"Region 4",0,0,0.225851890384531,0.0510090763902661,"Region 4"
"Country 65",2009,NA,NA,"Region 4",0,0,0.228241434628262,0.0520941524811671,"Region 4"
"Country 65",2010,NA,NA,"Region 4",0,0,0.231153738434713,0.0534320507923436,"Region 4"
"Country 65",2011,NA,NA,"Region 4",0,0,0.234495151553041,0.0549879761018835,"Region 4"
"Country 65",2012,NA,NA,"Region 4",0,0,0.237713745588322,0.0565078248416293,"Region 4"
"Country 65",2013,NA,NA,"Region 4",0,0,0.241219561136696,0.0581868766749801,"Region 4"
"Country 65",2014,NA,NA,"Region 4",0,0,0.244947266805486,0.0599991635154778,"Region 4"
"Country 65",2015,NA,NA,"Region 4",0,0,0.248926744118354,0.0619645239373643,"Region 4"
"Country 65",2016,NA,NA,"Region 4",0,0,0.25248076985211,0.063746539145114,"Region 4"
"Country 65",2017,NA,NA,"Region 4",0,0,0.256099002006696,0.0655866988288255,"Region 4"
"Country 65",2018,NA,NA,"Region 4",0,0,0.259790970450476,0.0674913483276,"Region 4"
"Country 65",2019,NA,NA,"Region 4",0,0,0.263388894745001,0.0693737098749931,"Region 4"
"Country 65",2020,NA,NA,"Region 4",0,0,0.265666994627705,0.0705789520345169,"Region 4"
"Country 65",2021,NA,NA,"Region 4",0,0,0.267850378846911,0.0717438254484336,"Region 4"
"Country 65",2022,NA,NA,"Region 4",0,0,0.269724788450973,0.072751461504922,"Region 4"
"Country 66",1990,NA,NA,"Region 1",0,0,-0.153899420986552,0.0236850317799961,"Region 1"
"Country 66",1991,NA,NA,"Region 1",0,0,-0.144958664388402,0.0210130143812694,"Region 1"
"Country 66",1992,NA,NA,"Region 1",0,0,-0.136124437298934,0.0185298624299515,"Region 1"
"Country 66",1993,NA,NA,"Region 1",0,0,-0.127479581566793,0.0162510437164447,"Region 1"
"Country 66",1994,NA,NA,"Region 1",0,0,-0.118858968078947,0.0141274542927922,"Region 1"
"Country 66",1995,NA,NA,"Region 1",0,0,-0.110043044389552,0.012109471618521,"Region 1"
"Country 66",1996,NA,NA,"Region 1",0,0,-0.101328335473283,0.0102674315697862,"Region 1"
"Country 66",1997,NA,NA,"Region 1",0,0,-0.0930569605638583,0.00865959790938347,"Region 1"
"Country 66",1998,NA,NA,"Region 1",0,0,-0.0853052247644733,0.0072769813721173,"Region 1"
"Country 66",1999,NA,NA,"Region 1",0,0,-0.0780919537932063,0.00609835324724026,"Region 1"
"Country 66",2000,0.153048670576704,0.00526531646028161,"Region 1",0,0,-0.0706990325858183,0.0049983532085706,"Region 1"
"Country 66",2001,NA,NA,"Region 1",0,0,-0.0638583291815232,0.00407788620585578,"Region 1"
"Country 66",2002,NA,NA,"Region 1",0,0,-0.0571810013098103,0.00326966691079253,"Region 1"
"Country 66",2003,NA,NA,"Region 1",0,0,-0.0503973269088893,0.00253989055956146,"Region 1"
"Country 66",2004,NA,NA,"Region 1",0,0,-0.0431622662833723,0.00186298123071674,"Region 1"
"Country 66",2005,NA,NA,"Region 1",0,0,-0.0348755004380603,0.00121630053080515,"Region 1"
"Country 66",2006,NA,NA,"Region 1",0,0,-0.0276158872644383,0.000762637229402166,"Region 1"
"Country 66",2007,NA,NA,"Region 1",0,0,-0.0203342814212992,0.000413483000920595,"Region 1"
"Country 66",2008,NA,NA,"Region 1",0,0,-0.0129605432770293,0.00016797568203575,"Region 1"
"Country 66",2009,NA,NA,"Region 1",0,0,-0.0071368459437523,5.09345700248537e-05,"Region 1"
"Country 66",2010,NA,NA,"Region 1",0,0,-0.000809266193468328,6.54911771890717e-07,"Region 1"
"Country 66",2011,NA,NA,"Region 1",0,0,0.00695039905906469,4.83080470802474e-05,"Region 1"
"Country 66",2012,0.219207585071219,0.00770407356321812,"Region 1",0,0,0.0145590334218317,0.000211965454178013,"Region 1"
"Country 66",2013,NA,NA,"Region 1",0,0,0.0218743757644387,0.000478488315083865,"Region 1"
"Country 66",2014,NA,NA,"Region 1",0,0,0.0289947698054017,0.000840696676068235,"Region 1"
"Country 66",2015,NA,NA,"Region 1",0,0,0.0361786896872007,0.00130889758748276,"Region 1"
"Country 66",2016,NA,NA,"Region 1",0,0,0.0433870703480967,0.0018824378733907,"Region 1"
"Country 66",2017,NA,NA,"Region 1",0,0,0.0504481500518728,0.00254501584365627,"Region 1"
"Country 66",2018,NA,NA,"Region 1",0,0,0.0575389076398977,0.00331072589239267,"Region 1"
"Country 66",2019,NA,NA,"Region 1",0,0,0.0648830706953697,0.00420981286286034,"Region 1"
"Country 66",2020,NA,NA,"Region 1",0,0,0.0717046494606397,0.00514155675427322,"Region 1"
"Country 66",2021,NA,NA,"Region 1",0,0,0.0779899935731727,0.00608243909754352,"Region 1"
"Country 66",2022,NA,NA,"Region 1",0,0,0.0826607252896607,0.00683279550541276,"Region 1"
"Country 67",1990,NA,NA,"Region 9",0,0,-0.332483995494364,0.110545607259896,"Region 9"
"Country 67",1991,NA,NA,"Region 9",0,0,-0.327748224768025,0.107418898838592,"Region 9"
"Country 67",1992,NA,NA,"Region 9",0,0,-0.323051317766959,0.104362153910969,"Region 9"
"Country 67",1993,NA,NA,"Region 9",0,0,-0.318266253599566,0.101293408180303,"Region 9"
"Country 67",1994,NA,NA,"Region 9",0,0,-0.313637211679477,0.0983683005500772,"Region 9"
"Country 67",1995,NA,NA,"Region 9",0,0,-0.308976605763897,0.0954665429093788,"Region 9"
"Country 67",1996,NA,NA,"Region 9",0,0,-0.304222920121854,0.0925515851274681,"Region 9"
"Country 67",1997,NA,NA,"Region 9",0,0,-0.299424836181495,0.0896552325223153,"Region 9"
"Country 67",1998,NA,NA,"Region 9",0,0,-0.294514372925971,0.0867387158599781,"Region 9"
"Country 67",1999,NA,NA,"Region 9",0,0,-0.289218270486918,0.0836472079834442,"Region 9"
"Country 67",2000,0.0549800211814188,0.00433792732656002,"Region 9",0,0,-0.283621356968593,0.0804410741287062,"Region 9"
"Country 67",2001,NA,NA,"Region 9",0,0,-0.277859531473329,0.0772059192305781,"Region 9"
"Country 67",2002,NA,NA,"Region 9",0,0,-0.272737804155634,0.0743859098156371,"Region 9"
"Country 67",2003,NA,NA,"Region 9",0,0,-0.267107023033591,0.0713461617538675,"Region 9"
"Country 67",2004,NA,NA,"Region 9",0,0,-0.2606951335756,0.0679619526700001,"Region 9"
"Country 67",2005,NA,NA,"Region 9",0,0,-0.254734776415646,0.0648898063155293,"Region 9"
"Country 67",2006,0.0514259102905353,0.00230820057913661,"Region 9",0,0,-0.249186193039769,0.0620937588016532,"Region 9"
"Country 67",2007,NA,NA,"Region 9",0,0,-0.243672219329649,0.0593761504730367,"Region 9"
"Country 67",2008,NA,NA,"Region 9",0,0,-0.2380143811713,0.056650845644357,"Region 9"
"Country 67",2009,NA,NA,"Region 9",0,0,-0.232162294027885,0.0538993307682903,"Region 9"
"Country 67",2010,0.0369346009156032,0.00223437999375165,"Region 9",0,0,-0.226061788169747,0.0511039320705037,"Region 9"
"Country 67",2011,NA,NA,"Region 9",0,0,-0.221079014061189,0.0488759304582675,"Region 9"
"Country 67",2012,0.0353985386204946,0.00178229785524309,"Region 9",1,0,-0.215635138898167,0.0464985131276319,"Region 9"
"Country 67",2013,0.0615050388295999,0.00490045454353094,"Region 9",0,0,-0.209623861690032,0.0439421633898418,"Region 9"
"Country 67",2014,NA,NA,"Region 9",0,0,-0.204176946448459,0.041688225461017,"Region 9"
"Country 67",2015,NA,NA,"Region 9",0,0,-0.198358358528931,0.0393460383982921,"Region 9"
"Country 67",2016,NA,NA,"Region 9",0,0,-0.192570688538198,0.0370834700840758,"Region 9"
"Country 67",2017,NA,NA,"Region 9",0,0,-0.186546324211453,0.0347995310768046,"Region 9"
"Country 67",2018,0.0243170071401267,0.00139082584064454,"Region 9",0,0,-0.180059597393657,0.032421458613566,"Region 9"
"Country 67",2018,0.0496022396606423,0.0055597210302949,"Region 9",0,0,-0.180059597393657,0.032421458613566,"Region 9"
"Country 67",2019,NA,NA,"Region 9",0,0,-0.173114020949062,0.0299684642491524,"Region 9"
"Country 67",2020,0.0418777310973684,0.00382293023640105,"Region 9",0,0,-0.166345861085964,0.0276709455004309,"Region 9"
"Country 67",2021,NA,NA,"Region 9",0,0,-0.159606474273574,0.0254742266300411,"Region 9"
"Country 67",2022,NA,NA,"Region 9",0,0,-0.154196568813935,0.0237765818339907,"Region 9"
"Country 68",1990,NA,NA,"Region 3",0,0,0.0875597757833947,0.00766671433523835,"Region 3"
"Country 68",1991,NA,NA,"Region 3",0,0,0.0920353332770018,0.00847050257140879,"Region 3"
"Country 68",1992,NA,NA,"Region 3",0,0,0.0921399991646737,0.00848977944606608,"Region 3"
"Country 68",1993,NA,NA,"Region 3",0,0,0.0896034540833617,0.0080287789836691,"Region 3"
"Country 68",1994,NA,NA,"Region 3",0,0,0.0853932152410987,0.0072920012092126,"Region 3"
"Country 68",1995,NA,NA,"Region 3",0,0,0.0800326766857518,0.00640522933748607,"Region 3"
"Country 68",1996,NA,NA,"Region 3",0,0,0.0743437513046227,0.00552699335804359,"Region 3"
"Country 68",1997,NA,NA,"Region 3",0,0,0.0691428416567317,0.00478073255236787,"Region 3"
"Country 68",1998,NA,NA,"Region 3",0,0,0.0642283234356317,0.00412527753135211,"Region 3"
"Country 68",1999,0.487877949877664,0.0147369397759065,"Region 3",0,0,0.0608177912226627,0.00369880372920339,"Region 3"
"Country 68",2000,NA,NA,"Region 3",0,0,0.0595995232888837,0.00355210317626219,"Region 3"
"Country 68",2001,NA,NA,"Region 3",0,0,0.0612250187832757,0.00374850292501246,"Region 3"
"Country 68",2002,NA,NA,"Region 3",0,0,0.0653472128981947,0.00427025823356198,"Region 3"
"Country 68",2003,NA,NA,"Region 3",0,0,0.0707652205409667,0.00500771643821165,"Region 3"
"Country 68",2004,NA,NA,"Region 3",0,0,0.0757819085513827,0.00574289766369013,"Region 3"
"Country 68",2005,0.543361019960523,0.0119222039356828,"Region 3",0,0,0.0805580170501857,0.00648959411105801,"Region 3"
"Country 68",2006,NA,NA,"Region 3",0,0,0.0853036633100467,0.0072767149741138,"Region 3"
"Country 68",2007,NA,NA,"Region 3",0,0,0.0902768573090177,0.00814991096559274,"Region 3"
"Country 68",2008,NA,NA,"Region 3",0,0,0.0940482039265668,0.00884506466181309,"Region 3"
"Country 68",2009,0.531966407199188,0.0119628757238388,"Region 3",0,0,0.0964059193074788,0.00929410127752011,"Region 3"
"Country 68",2010,NA,NA,"Region 3",0,0,0.0987615936139037,0.00975385237315786,"Region 3"
"Country 68",2011,NA,NA,"Region 3",0,0,0.101685493835064,0.0103399396564808,"Region 3"
"Country 68",2012,NA,NA,"Region 3",0,0,0.104889285595974,0.0110017622328338,"Region 3"
"Country 68",2013,NA,NA,"Region 3",0,0,0.108282569010418,0.0117251147514959,"Region 3"
"Country 68",2014,NA,NA,"Region 3",0,0,0.112041993967452,0.0125534084122025,"Region 3"
"Country 68",2015,NA,NA,"Region 3",0,0,0.117012430814908,0.0136919089652136,"Region 3"
"Country 68",2016,NA,NA,"Region 3",0,0,0.126627786575644,0.0160345963330468,"Region 3"
"Country 68",2017,NA,NA,"Region 3",0,0,0.129465382668186,0.0167612853094198,"Region 3"
"Country 68",2018,0.234602526980495,0.00669801374897361,"Region 3",0,0,0.132271011584307,0.0174956205055358,"Region 3"
"Country 68",2019,NA,NA,"Region 3",0,0,0.134963173950967,0.0182150583229189,"Region 3"
"Country 68",2020,NA,NA,"Region 3",0,0,0.136318095505234,0.018582623162174,"Region 3"
"Country 68",2021,NA,NA,"Region 3",0,0,0.137598798085788,0.0189334292346534,"Region 3"
"Country 68",2022,NA,NA,"Region 3",0,0,0.138844681966523,0.0192778457103848,"Region 3"
"Country 69",1990,NA,NA,"Region 4",0,0,0.241281930999469,0.0582169702268324,"Region 4"
"Country 69",1991,NA,NA,"Region 4",0,0,0.252195596469862,0.0636026188787893,"Region 4"
"Country 69",1992,NA,NA,"Region 4",0,0,0.256115727151106,0.0655952656941396,"Region 4"
"Country 69",1993,NA,NA,"Region 4",0,0,0.260489128354705,0.0678545859909938,"Region 4"
"Country 69",1994,NA,NA,"Region 4",0,0,0.264347064127783,0.0698793703129781,"Region 4"
"Country 69",1995,NA,NA,"Region 4",0,0,0.266142223515065,0.0708316831375426,"Region 4"
"Country 69",1996,NA,NA,"Region 4",0,0,0.26778675924703,0.0717097484280267,"Region 4"
"Country 69",1997,NA,NA,"Region 4",0,0,0.267699390262706,0.0716629635470244,"Region 4"
"Country 69",1998,NA,NA,"Region 4",0,0,0.268017476800502,0.0718333678705075,"Region 4"
"Country 69",1999,NA,NA,"Region 4",0,0,0.268371477520828,0.0720232499467121,"Region 4"
"Country 69",2000,NA,NA,"Region 4",0,0,0.271584974030268,0.0737583981190212,"Region 4"
"Country 69",2001,NA,NA,"Region 4",0,0,0.277892457742274,0.0772242180700414,"Region 4"
"Country 69",2002,NA,NA,"Region 4",0,0,0.280629240061962,0.0787527703777542,"Region 4"
"Country 69",2003,NA,NA,"Region 4",0,0,0.283308003584012,0.0802634248947584,"Region 4"
"Country 69",2004,0.128774202637612,0.00673251286076178,"Region 4",0,0,0.285773891268767,0.0816667169308929,"Region 4"
"Country 69",2005,NA,NA,"Region 4",0,0,0.28872474369017,0.0833619776189542,"Region 4"
"Country 69",2006,NA,NA,"Region 4",0,0,0.291760395574068,0.0851241284255365,"Region 4"
"Country 69",2007,NA,NA,"Region 4",0,0,0.294923965037458,0.0869801451534156,"Region 4"
"Country 69",2008,NA,NA,"Region 4",0,0,0.29870260742184,0.0892232476806057,"Region 4"
"Country 69",2009,NA,NA,"Region 4",0,0,0.30112958379973,0.0906790262393985,"Region 4"
"Country 69",2010,NA,NA,"Region 4",0,0,0.303972292228982,0.0923991544429414,"Region 4"
"Country 69",2011,NA,NA,"Region 4",0,0,0.307289672448077,0.0944269427932463,"Region 4"
"Country 69",2012,NA,NA,"Region 4",0,0,0.31018109868236,0.0962123139797958,"Region 4"
"Country 69",2013,NA,NA,"Region 4",0,0,0.312996064267105,0.0979665362466975,"Region 4"
"Country 69",2014,NA,NA,"Region 4",0,0,0.315223326271456,0.0993657454256407,"Region 4"
"Country 69",2015,NA,NA,"Region 4",0,0,0.317237841789823,0.100639848263465,"Region 4"
"Country 69",2016,0.125062074603268,0.00635231696051672,"Region 4",0,0,0.319904692146051,0.102339012057059,"Region 4"
"Country 69",2017,NA,NA,"Region 4",0,0,0.322301996622675,0.103878577026963,"Region 4"
"Country 69",2018,NA,NA,"Region 4",0,0,0.324630489475442,0.105384954697065,"Region 4"
"Country 69",2019,NA,NA,"Region 4",0,0,0.326811690711836,0.106805881185929,"Region 4"
"Country 69",2020,NA,NA,"Region 4",0,0,0.327762146677645,0.107428024794738,"Region 4"
"Country 69",2021,NA,NA,"Region 4",0,0,0.328664450326104,0.10802032090816,"Region 4"
"Country 69",2022,NA,NA,"Region 4",0,0,0.329416578663089,0.108515282298095,"Region 4"
"Country 7",1990,NA,NA,"Region 5",0,0,0.0154036266191188,0.000237271713021224,"Region 5"
"Country 7",1991,NA,NA,"Region 5",0,0,0.0215412682544107,0.000464026238008483,"Region 5"
"Country 7",1992,NA,NA,"Region 5",0,0,0.0270600029712867,0.000732243760806047,"Region 5"
"Country 7",1993,NA,NA,"Region 5",0,0,0.0322894693320097,0.0010426098297428,"Region 5"
"Country 7",1994,NA,NA,"Region 5",0,0,0.0374644746251277,0.00140358685893684,"Region 5"
"Country 7",1995,NA,NA,"Region 5",0,0,0.0423017836633087,0.00178944090109737,"Region 5"
"Country 7",1996,NA,NA,"Region 5",0,0,0.0482260885070597,0.00232575561269075,"Region 5"
"Country 7",1997,NA,NA,"Region 5",0,0,0.0549427799591637,0.00301870906964109,"Region 5"
"Country 7",1998,NA,NA,"Region 5",0,0,0.0620899832487787,0.00385516601983362,"Region 5"
"Country 7",1999,NA,NA,"Region 5",0,0,0.0693116615196168,0.00480410642260992,"Region 5"
"Country 7",2000,NA,NA,"Region 5",0,0,0.0767975822232367,0.00589786863533481,"Region 5"
"Country 7",2001,NA,NA,"Region 5",0,0,0.0834444646581287,0.00696297868208169,"Region 5"
"Country 7",2002,NA,NA,"Region 5",0,0,0.0899158048730327,0.0080848519659653,"Region 5"
"Country 7",2003,NA,NA,"Region 5",0,0,0.0964803666121867,0.00930846114162196,"Region 5"
"Country 7",2004,NA,NA,"Region 5",0,0,0.103141570225369,0.0106381835085547,"Region 5"
"Country 7",2005,NA,NA,"Region 5",0,0,0.109819633869842,0.0120603519833061,"Region 5"
"Country 7",2006,NA,NA,"Region 5",0,0,0.116978171181671,0.0136838925330083,"Region 5"
"Country 7",2007,NA,NA,"Region 5",0,0,0.12433833071755,0.0154600204856268,"Region 5"
"Country 7",2008,NA,NA,"Region 5",0,0,0.130991563716239,0.0171587897648254,"Region 5"
"Country 7",2009,NA,NA,"Region 5",0,0,0.13579976111748,0.0184415751195646,"Region 5"
"Country 7",2010,NA,NA,"Region 5",0,0,0.139502598881256,0.0194609750946245,"Region 5"
"Country 7",2011,NA,NA,"Region 5",0,0,0.142265035291225,0.0202393402664134,"Region 5"
"Country 7",2012,NA,NA,"Region 5",0,0,0.143146388746109,0.0204908886110521,"Region 5"
"Country 7",2013,NA,NA,"Region 5",0,0,0.146562886361845,0.021480679658715,"Region 5"
"Country 7",2014,NA,NA,"Region 5",0,0,0.149635446143589,0.0223907667425908,"Region 5"
"Country 7",2015,NA,NA,"Region 5",0,0,0.1529124436232,0.0233822154148182,"Region 5"
"Country 7",2016,NA,NA,"Region 5",0,0,0.156746832416745,0.024569569472683,"Region 5"
"Country 7",2017,NA,NA,"Region 5",0,0,0.160926651949982,0.0258973873078305,"Region 5"
"Country 7",2018,NA,NA,"Region 5",0,0,0.165836752291778,0.0275018284106845,"Region 5"
"Country 7",2019,NA,NA,"Region 5",0,0,0.171034683606313,0.0292528629963115,"Region 5"
"Country 7",2020,NA,NA,"Region 5",0,0,0.174283045329945,0.0303745798894796,"Region 5"
"Country 7",2021,NA,NA,"Region 5",0,0,0.177481046120118,0.0314995217318914,"Region 5"
"Country 7",2022,NA,NA,"Region 5",0,0,0.180070948580544,0.0324255465226968,"Region 5"
"Country 70",1990,NA,NA,"Region 9",0,0,-0.208065212011543,0.0432911324494085,"Region 9"
"Country 70",1991,NA,NA,"Region 9",0,0,-0.201481501226949,0.0405947953366652,"Region 9"
"Country 70",1992,NA,NA,"Region 9",0,0,-0.195474018742778,0.038210092003452,"Region 9"
"Country 70",1993,0.0825349713152508,0.00419660079008353,"Region 9",0,0,-0.190100473603395,0.0361381900642352,"Region 9"
"Country 70",1994,NA,NA,"Region 9",0,0,-0.184995635163043,0.0342233850293778,"Region 9"
"Country 70",1995,NA,NA,"Region 9",0,0,-0.180068430481236,0.0324246396559758,"Region 9"
"Country 70",1996,NA,NA,"Region 9",0,0,-0.175336261247156,0.030742804508131,"Region 9"
"Country 70",1997,0.0671907363371302,0.00254627875983715,"Region 9",0,0,-0.17023584794034,0.0289802439239667,"Region 9"
"Country 70",1998,0.0899201114960577,0.00352148595266044,"Region 9",0,0,-0.165360554912508,0.0273441131209727,"Region 9"
"Country 70",1999,NA,NA,"Region 9",0,0,-0.160172820487711,0.0256553324229886,"Region 9"
"Country 70",2000,NA,NA,"Region 9",0,0,-0.154743192873771,0.0239454557407692,"Region 9"
"Country 70",2001,NA,NA,"Region 9",0,0,-0.149813561454585,0.0224441031957068,"Region 9"
"Country 70",2002,NA,NA,"Region 9",0,0,-0.14464807630793,0.0209230659795848,"Region 9"
"Country 70",2003,0.145012729967161,0.00368652120232582,"Region 9",0,0,-0.139112650453935,0.0193523295163188,"Region 9"
"Country 70",2004,NA,NA,"Region 9",0,0,-0.133197836475057,0.0177416636416361,"Region 9"
"Country 70",2005,NA,NA,"Region 9",0,0,-0.127167005798151,0.016171447363667,"Region 9"
"Country 70",2006,0.0891049389161307,0.00302061811089516,"Region 9",0,0,-0.120985715138044,0.014637543267464,"Region 9"
"Country 70",2007,NA,NA,"Region 9",0,0,-0.114104031043915,0.0130197299004708,"Region 9"
"Country 70",2008,0.183016442708149,0.00590194016695023,"Region 9",0,0,-0.106320945336346,0.0113041434172143,"Region 9"
"Country 70",2009,NA,NA,"Region 9",0,0,-0.0987397610510123,0.009749540412411,"Region 9"
"Country 70",2010,NA,NA,"Region 9",0,0,-0.0906176930115983,0.00821156628674427,"Region 9"
"Country 70",2011,0.0924051893779589,0.00325125805102289,"Region 9",0,0,-0.0807267444211653,0.00651680726484014,"Region 9"
"Country 70",2012,NA,NA,"Region 9",0,0,-0.0704923026302413,0.00496916473011353,"Region 9"
"Country 70",2013,NA,NA,"Region 9",0,0,-0.0605053739790223,0.00366090028034135,"Region 9"
"Country 70",2014,0.0954585303482915,0.00369591033086181,"Region 9",0,0,-0.0510235944049463,0.00260340718600047,"Region 9"
"Country 70",2015,NA,NA,"Region 9",0,0,-0.0422551291008862,0.00178549593533256,"Region 9"
"Country 70",2016,NA,NA,"Region 9",0,0,-0.0335749756035753,0.00112727898678067,"Region 9"
"Country 70",2017,0.0529365066281519,0.00180866627488285,"Region 9",0,0,-0.0246928124568313,0.000609734987028243,"Region 9"
"Country 70",2018,NA,NA,"Region 9",0,0,-0.0158132668606623,0.000250059408806521,"Region 9"
"Country 70",2019,NA,NA,"Region 9",0,0,-0.00684314101089933,4.68285788950524e-05,"Region 9"
"Country 70",2020,NA,NA,"Region 9",0,0,0.00125634614480474,1.57840563556574e-06,"Region 9"
"Country 70",2021,NA,NA,"Region 9",0,0,0.00885043106292771,7.83301299996357e-05,"Region 9"
"Country 70",2022,NA,NA,"Region 9",0,0,0.0150727633567587,0.000227188195208847,"Region 9"
"Country 71",1990,NA,NA,"Region 4",0,0,0.102582032849487,0.0105230734635332,"Region 4"
"Country 71",1991,NA,NA,"Region 4",0,0,0.108592052827428,0.0117922339372748,"Region 4"
"Country 71",1992,NA,NA,"Region 4",0,0,0.116079121547381,0.0134743624592116,"Region 4"
"Country 71",1993,NA,NA,"Region 4",0,0,0.12276224513022,0.0150705688294122,"Region 4"
"Country 71",1994,NA,NA,"Region 4",0,0,0.128317812781717,0.0164654610770837,"Region 4"
"Country 71",1995,NA,NA,"Region 4",0,0,0.134721680700941,0.0181499312508862,"Region 4"
"Country 71",1996,NA,NA,"Region 4",0,0,0.139737082027632,0.0195264520935971,"Region 4"
"Country 71",1997,NA,NA,"Region 4",0,0,0.145569950936109,0.0211906106155411,"Region 4"
"Country 71",1998,NA,NA,"Region 4",0,0,0.151669231401132,0.0230035557538101,"Region 4"
"Country 71",1999,NA,NA,"Region 4",0,0,0.158219238134266,0.0250333273157875,"Region 4"
"Country 71",2000,NA,NA,"Region 4",0,0,0.163342321983153,0.0266807141508479,"Region 4"
"Country 71",2001,NA,NA,"Region 4",0,0,0.167346121631092,0.0280047244249682,"Region 4"
"Country 71",2002,NA,NA,"Region 4",0,0,0.172258177414136,0.0296728796860399,"Region 4"
"Country 71",2003,NA,NA,"Region 4",0,0,0.177426582172824,0.0314801920615298,"Region 4"
"Country 71",2004,NA,NA,"Region 4",0,0,0.182852020963312,0.0334348615703674,"Region 4"
"Country 71",2005,NA,NA,"Region 4",0,0,0.186228191173922,0.0346809391879108,"Region 4"
"Country 71",2006,NA,NA,"Region 4",0,0,0.189982797281946,0.0360934632630729,"Region 4"
"Country 71",2007,NA,NA,"Region 4",0,0,0.193571077892305,0.0374697621963887,"Region 4"
"Country 71",2008,NA,NA,"Region 4",0,0,0.196706426117229,0.0386934180758128,"Region 4"
"Country 71",2009,NA,NA,"Region 4",0,0,0.200694647967934,0.0402783417229728,"Region 4"
"Country 71",2010,NA,NA,"Region 4",0,0,0.204514131339207,0.0418260299174303,"Region 4"
"Country 71",2011,NA,NA,"Region 4",0,0,0.207722627259093,0.04314868987542,"Region 4"
"Country 71",2012,NA,NA,"Region 4",0,0,0.210339284351289,0.0442426145414123,"Region 4"
"Country 71",2013,NA,NA,"Region 4",0,0,0.211667215118454,0.0448030099560018,"Region 4"
"Country 71",2014,NA,NA,"Region 4",0,0,0.212279868551805,0.0450627425923715,"Region 4"
"Country 71",2015,NA,NA,"Region 4",0,0,0.21332625852573,0.0455080925765865,"Region 4"
"Country 71",2016,NA,NA,"Region 4",0,0,0.215142022046382,0.0462860896502058,"Region 4"
"Country 71",2017,NA,NA,"Region 4",0,0,0.216844114756151,0.0470213701043787,"Region 4"
"Country 71",2018,NA,NA,"Region 4",0,0,0.219015504863618,0.0479677913706654,"Region 4"
"Country 71",2019,NA,NA,"Region 4",0,0,0.221647575661605,0.0491276477966668,"Region 4"
"Country 71",2020,NA,NA,"Region 4",0,0,0.222881195568644,0.049676027338108,"Region 4"
"Country 71",2021,NA,NA,"Region 4",0,0,0.224323168750747,0.050320884038376,"Region 4"
"Country 71",2022,NA,NA,"Region 4",0,0,0.225782702985673,0.0509778289675165,"Region 4"
"Country 72",1990,NA,NA,"Region 4",0,0,0.159264629711759,0.0253652222772236,"Region 4"
"Country 72",1991,NA,NA,"Region 4",0,0,0.157121110720223,0.0246870434339565,"Region 4"
"Country 72",1992,NA,NA,"Region 4",0,0,0.156027737366175,0.024344654827608,"Region 4"
"Country 72",1993,NA,NA,"Region 4",0,0,0.156429239715911,0.0244701070380979,"Region 4"
"Country 72",1994,NA,NA,"Region 4",0,0,0.157947154557871,0.0249473036329279,"Region 4"
"Country 72",1995,NA,NA,"Region 4",0,0,0.158028847931475,0.0249731167785492,"Region 4"
"Country 72",1996,NA,NA,"Region 4",0,0,0.157782519760428,0.0248953235419497,"Region 4"
"Country 72",1997,NA,NA,"Region 4",0,0,0.160340059479337,0.0257089346738372,"Region 4"
"Country 72",1998,NA,NA,"Region 4",0,0,0.165817880676274,0.0274955695519709,"Region 4"
"Country 72",1999,NA,NA,"Region 4",0,0,0.169494967518827,0.0287285440142081,"Region 4"
"Country 72",2000,NA,NA,"Region 4",0,0,0.171816904924449,0.029521048817817,"Region 4"
"Country 72",2001,NA,NA,"Region 4",0,0,0.175927036899449,0.03095032231222,"Region 4"
"Country 72",2002,NA,NA,"Region 4",0,0,0.182644479829081,0.0333590060120355,"Region 4"
"Country 72",2003,NA,NA,"Region 4",0,0,0.188846213478451,0.0356628923451486,"Region 4"
"Country 72",2004,NA,NA,"Region 4",0,0,0.194302799141246,0.0377535777541233,"Region 4"
"Country 72",2005,NA,NA,"Region 4",0,0,0.201377099000114,0.0405527360017016,"Region 4"
"Country 72",2006,NA,NA,"Region 4",0,0,0.209297655673164,0.0438055086702822,"Region 4"
"Country 72",2007,NA,NA,"Region 4",0,0,0.215187452232112,0.0463056395981473,"Region 4"
